1 0 0 -3 -3 65365
2 -1 -1 -2 -3 65367
2 -1 1 -2 -3 65373
1 -2 0 -1 -3 65375
3 2 -1 -1 -3 65392
2 1 -1 -1 -3 65393
2 1 -2 -1 -3 65395
2 1 -1 -2 -3 65397
1 0 -2 -1 -3 65399
1 -1 -1 -1 -3 65407
3 1 1 1 -2 65408
2 0 1 1 -2 65416
3 -1 1 2 -3 65418
3 -1 2 1 -3 65420
2 -1 1 1 -3 65422
2 -2 1 1 -3 65423
2 1 0 1 -2 65440
3 1 -1 2 -3 65442
3 1 1 2 -3 65448
1 0 0 1 -2 65450
2 -1 -1 2 -3 65451
2 -1 1 2 -3 65454
1 -2 0 1 -3 65455
3 2 -1 1 -3 65456
2 1 -1 1 -3 65458
2 1 -2 1 -3 65459
2 1 -1 2 -3 65466
1 0 -2 1 -3 65467
1 -1 -1 1 -3 65471
2 1 1 0 -2 65472
3 1 2 -1 -3 65476
3 1 2 1 -3 65480
1 0 1 0 -2 65484
2 -1 2 -1 -3 65485
2 -1 2 1 -3 65486
1 -2 1 0 -3 65487
3 2 1 -1 -3 65488
2 1 1 -1 -3 65492
2 1 1 -2 -3 65493
2 1 2 -1 -3 65500
1 0 1 -2 -3 65501
1 -1 1 -1 -3 65503
3 2 1 1 -3 65504
2 1 1 1 -3 65512
2 1 1 2 -3 65514
2 1 2 1 -3 65516
1 0 1 1 -3 65518
1 -1 1 1 -3 65519
1 1 0 0 -2 65520
2 2 -1 -1 -3 65521
2 2 -1 1 -3 65522
1 1 -2 0 -3 65523
2 2 1 -1 -3 65524
1 1 0 -2 -3 65525
1 1 -1 -1 -3 65527
2 2 1 1 -3 65528
1 1 0 1 -3 65530
1 1 -1 1 -3 65531
1 1 1 0 -3 65532
1 1 1 -1 -3 65533
1 1 1 1 -3 65534
-2 0 0 0 -3 65535
